label,q1,q2
1,Q687598,Q562130
0,Q050926,Q637795
1,Q031942,Q247865
1,Q728182,Q570858
0,Q383050,Q590885
1,Q239660,Q421859
1,Q191088,Q682005
0,Q668329,Q723726
0,Q545271,Q145385
1,Q385798,Q002989
0,Q184199,Q114493
0,Q335770,Q077213
0,Q055188,Q261459
0,Q663245,Q181481
1,Q158721,Q529407
0,Q192547,Q327379
0,Q291927,Q298352
0,Q199465,Q344596
0,Q708880,Q434082
1,Q713649,Q180060
0,Q524585,Q139039
0,Q031941,Q345292
1,Q307337,Q174111
0,Q305794,Q314147
1,Q096926,Q416655
0,Q667929,Q345243
0,Q086696,Q478766
1,Q601813,Q052735
1,Q675564,Q456155
0,Q071265,Q591503
0,Q636636,Q076483
1,Q112669,Q128940
0,Q321383,Q218043
1,Q227466,Q636124
1,Q532918,Q142598
1,Q672657,Q098442
0,Q303058,Q086603
1,Q158911,Q082859
0,Q418664,Q722215
1,Q611093,Q654409
1,Q310733,Q413087
1,Q565693,Q585308
1,Q583345,Q068384
1,Q618983,Q621092
0,Q366297,Q073320
0,Q604673,Q221909
1,Q325778,Q274969
1,Q049964,Q214779
1,Q498802,Q233725
0,Q575722,Q126326
1,Q396943,Q142308
1,Q516481,Q638526
1,Q629145,Q244673
1,Q499600,Q201808
1,Q240083,Q408167
1,Q129850,Q025257
1,Q466796,Q257170
0,Q065589,Q599144
1,Q568387,Q183892
1,Q473474,Q693911
0,Q185440,Q660125
0,Q720025,Q356553
1,Q074119,Q702353
1,Q589891,Q618119
0,Q403847,Q452346
0,Q384045,Q339557
1,Q279616,Q331084
1,Q697481,Q703104
0,Q517732,Q522114
1,Q091024,Q140480
0,Q378995,Q603454
1,Q106948,Q072829
0,Q206708,Q059002
1,Q627049,Q319599
0,Q307954,Q575355
1,Q547028,Q150124
1,Q502291,Q246427
0,Q637366,Q162124
1,Q215801,Q707415
1,Q146019,Q428095
0,Q268136,Q363875
0,Q716785,Q069440
0,Q212038,Q196231
1,Q518638,Q158891
1,Q611721,Q628124
0,Q035490,Q658636
1,Q211077,Q159317
0,Q378994,Q246769
1,Q522080,Q010479
0,Q498449,Q323245
1,Q501358,Q278186
0,Q350230,Q505659
0,Q615807,Q278360
0,Q360178,Q309664
0,Q170929,Q315468
1,Q345245,Q363564
1,Q505383,Q207918
1,Q437280,Q371114
0,Q326290,Q126955
0,Q426563,Q448448
0,Q392794,Q406798
0,Q012795,Q110063
0,Q352131,Q450243
0,Q084921,Q145054
0,Q253152,Q672116
0,Q374888,Q338871
1,Q523856,Q725413
0,Q373836,Q097580
1,Q268003,Q233715
1,Q532415,Q194045
1,Q261073,Q284498
0,Q268605,Q243214
0,Q166699,Q696225
0,Q268765,Q309935
0,Q458151,Q091818
1,Q385265,Q590544
1,Q599816,Q140818
0,Q110063,Q165166
0,Q649242,Q186881
0,Q661111,Q348304
1,Q003039,Q438138
1,Q709044,Q525982
1,Q089621,Q515871
1,Q040612,Q657602
1,Q663433,Q621092
0,Q564937,Q356706
0,Q442297,Q131261
0,Q538333,Q215532
1,Q700576,Q616414
1,Q681482,Q481062
1,Q644102,Q189183
1,Q244746,Q581891
1,Q228523,Q054275
1,Q119617,Q078149
1,Q298086,Q540937
1,Q705674,Q631113
0,Q275696,Q508869
1,Q727374,Q680944
1,Q474424,Q575703
1,Q083425,Q347515
1,Q224935,Q679147
0,Q321476,Q509053
0,Q400736,Q606556
0,Q401382,Q609742
1,Q388029,Q248138
0,Q154000,Q348455
1,Q211708,Q644673
1,Q219030,Q520681
1,Q327951,Q295485
1,Q235730,Q455362
0,Q587415,Q328977
1,Q525569,Q429816
0,Q298492,Q214702
0,Q196441,Q699135
0,Q503216,Q243519
0,Q134671,Q507986
1,Q509285,Q207689
1,Q161125,Q255643
1,Q246560,Q058303
0,Q376122,Q101852
1,Q630804,Q598492
1,Q389372,Q208004
1,Q335113,Q088483
0,Q162592,Q668992
1,Q442949,Q490909
0,Q092620,Q218735
1,Q282675,Q226771
1,Q007762,Q672759
1,Q442262,Q395060
1,Q166358,Q019194
0,Q504401,Q544245
0,Q606153,Q450430
1,Q326873,Q536365
0,Q316776,Q395401
1,Q507967,Q380745
1,Q591563,Q501875
1,Q130789,Q353542
0,Q048104,Q688204
1,Q707289,Q270262
1,Q211061,Q347669
0,Q080239,Q669429
1,Q039161,Q594565
0,Q413039,Q020034
1,Q561240,Q129182
1,Q063570,Q676352
1,Q692652,Q233900
0,Q627889,Q579976
1,Q422963,Q334478
0,Q552846,Q524531
0,Q528241,Q367410
0,Q698255,Q242035
0,Q477297,Q422992
0,Q471792,Q162081
1,Q141010,Q203333
0,Q669465,Q420221
1,Q041573,Q157892
1,Q341068,Q569210
1,Q454875,Q183188
1,Q240414,Q022286
1,Q473442,Q687278
0,Q705243,Q388208
0,Q569072,Q376456
1,Q346517,Q130104
0,Q464497,Q014933
0,Q396479,Q665154
1,Q694130,Q182499
0,Q594364,Q550452
0,Q713404,Q592270
1,Q367874,Q704944
1,Q583345,Q478059
1,Q150486,Q463292
1,Q203239,Q204162
0,Q524666,Q160744
1,Q079890,Q140120
1,Q404746,Q720978
1,Q192969,Q456113
1,Q449863,Q290343
0,Q203284,Q016629
1,Q176077,Q713525
0,Q264284,Q346384
1,Q339177,Q405292
1,Q727135,Q090012
1,Q661937,Q136202
1,Q225206,Q577393
1,Q316015,Q403462
1,Q170998,Q470019
0,Q657290,Q463241
0,Q558702,Q087305
0,Q621096,Q016161
1,Q405900,Q339973
0,Q678766,Q521506
0,Q004730,Q520144
1,Q057598,Q693191
0,Q658779,Q182108
1,Q089764,Q368127
1,Q579460,Q321771
1,Q150308,Q718780
0,Q040243,Q208829
1,Q577668,Q546419
0,Q063082,Q324917
1,Q632495,Q117701
0,Q635008,Q401472
1,Q325848,Q116058
0,Q177769,Q325774
1,Q404743,Q478011
0,Q310970,Q607696
0,Q602384,Q342726
1,Q286845,Q601704
1,Q318200,Q344419
0,Q168818,Q380493
1,Q624952,Q180680
1,Q545940,Q595025
1,Q459907,Q281798
0,Q272743,Q257756
0,Q101713,Q061290
0,Q064887,Q164940
1,Q285455,Q021022
1,Q399322,Q243850
1,Q186186,Q309935
1,Q462101,Q061056
1,Q036755,Q582120
1,Q503854,Q056824
0,Q071429,Q628176
1,Q601650,Q169568
0,Q281637,Q409367
0,Q383133,Q642203
0,Q262815,Q580189
1,Q528985,Q004355
1,Q627854,Q657221
0,Q638779,Q654453
1,Q230277,Q016357
0,Q338099,Q221991
1,Q471841,Q447582
0,Q222515,Q440622
0,Q088317,Q200568
0,Q133906,Q305794
0,Q721410,Q558788
0,Q508952,Q590577
0,Q394330,Q448651
1,Q013523,Q427262
1,Q058002,Q055474
1,Q568432,Q509869
1,Q266512,Q471716
1,Q039496,Q283231
0,Q165375,Q281105
1,Q440539,Q205990
1,Q070352,Q203394
1,Q434560,Q353341
1,Q190870,Q699281
1,Q332608,Q284311
0,Q305075,Q550772
1,Q003777,Q446420
0,Q430337,Q510596
1,Q586580,Q081677
0,Q045172,Q028391
0,Q201058,Q179035
0,Q004459,Q053001
0,Q442614,Q192993
1,Q724751,Q007517
1,Q470332,Q268920
0,Q163299,Q471797
0,Q424169,Q415813
0,Q322353,Q007001
0,Q115851,Q465376
1,Q569210,Q155698
1,Q067275,Q544606
1,Q408724,Q621655
0,Q165363,Q717017
0,Q169264,Q714518
0,Q293334,Q447352
0,Q421917,Q387018
1,Q613980,Q387045
1,Q337017,Q556132
1,Q529795,Q435449
0,Q128838,Q442076
1,Q048929,Q268010
1,Q078623,Q057171
0,Q375970,Q011997
1,Q518282,Q251675
0,Q172183,Q110461
0,Q349186,Q053484
1,Q015850,Q678431
0,Q447352,Q042818
0,Q318978,Q089216
1,Q131722,Q114902
1,Q074175,Q367455
1,Q020916,Q136202
1,Q513286,Q487688
1,Q211483,Q626509
1,Q205246,Q323413
0,Q403930,Q616016
0,Q433848,Q569680
1,Q188445,Q514240
1,Q040742,Q437941
0,Q665664,Q251006
0,Q469925,Q565619
1,Q578987,Q281798
0,Q540218,Q694201
1,Q533190,Q613556
1,Q063389,Q468207
1,Q351993,Q381138
0,Q134480,Q646719
1,Q721752,Q188027
0,Q337048,Q320466
1,Q618394,Q235791
1,Q353023,Q279630
0,Q024494,Q223093
0,Q062435,Q647480
1,Q383002,Q383403
0,Q104976,Q377600
0,Q562838,Q321914
1,Q670320,Q406681
1,Q396922,Q365466
0,Q550457,Q188695
1,Q205523,Q288962
1,Q001051,Q168863
1,Q556106,Q608177
1,Q192843,Q200526
1,Q443857,Q657650
0,Q223945,Q391902
0,Q174993,Q408104
1,Q347620,Q433259
1,Q460197,Q467157
1,Q615008,Q693752
0,Q706069,Q034480
0,Q642973,Q705974
1,Q527050,Q450873
1,Q144712,Q455164
1,Q587074,Q353023
1,Q717009,Q315560
1,Q406028,Q409971
1,Q181299,Q074119
0,Q327147,Q222321
0,Q537006,Q636337
0,Q559722,Q135257
1,Q083990,Q015106
0,Q447096,Q390101
1,Q155253,Q662725
0,Q665878,Q624370
0,Q687843,Q228602
0,Q496867,Q045911
1,Q211077,Q646036
0,Q605827,Q510704
1,Q120191,Q271618
0,Q587350,Q289733
0,Q668149,Q293765
1,Q651582,Q359354
0,Q126496,Q451714
1,Q011581,Q380745
0,Q423023,Q390766
0,Q503759,Q372391
0,Q127656,Q340537
0,Q498376,Q045360
1,Q066292,Q269385
0,Q477979,Q688482
1,Q127163,Q223146
0,Q635698,Q163280
1,Q460441,Q371388
0,Q160050,Q182993
0,Q273157,Q101713
0,Q579720,Q626057
0,Q415158,Q293430
0,Q367170,Q565482
1,Q168651,Q053345
0,Q330796,Q667944
0,Q069512,Q529941
0,Q059513,Q143206
0,Q233909,Q172212
0,Q169605,Q164217
0,Q367888,Q499045
1,Q062356,Q427690
0,Q642973,Q323050
1,Q329120,Q471697
1,Q617818,Q053813
1,Q060826,Q247633
0,Q240996,Q181316
1,Q439159,Q424779
1,Q309026,Q547811
0,Q367280,Q629645
1,Q318815,Q181357
1,Q204528,Q242747
0,Q604685,Q217332
0,Q387849,Q615176
1,Q181481,Q143124
1,Q413912,Q434079
0,Q003289,Q377419
0,Q442435,Q416881
0,Q439675,Q406962
0,Q640093,Q653878
0,Q016691,Q507851
0,Q047148,Q349383
1,Q639311,Q307177
0,Q339307,Q465558
0,Q280209,Q486836
0,Q243878,Q683320
0,Q332711,Q700401
0,Q722561,Q406815
1,Q508366,Q583026
0,Q222763,Q610730
1,Q448052,Q326885
1,Q115081,Q193571
1,Q457964,Q039942
1,Q523617,Q691342
1,Q681846,Q189985
0,Q447616,Q475157
0,Q530870,Q467324
1,Q252216,Q371866
1,Q150124,Q165656
0,Q444204,Q118330
1,Q381734,Q715180
1,Q528670,Q384525
0,Q723911,Q247316
1,Q040466,Q588551
1,Q148709,Q722466
0,Q240538,Q112476
1,Q587144,Q043072
0,Q192666,Q404382
0,Q184656,Q400178
0,Q115851,Q046021
0,Q150665,Q064644
1,Q181564,Q444177
1,Q163281,Q111220
0,Q160172,Q655199
0,Q470955,Q345503
1,Q359907,Q494803
0,Q166225,Q371564
0,Q088884,Q571562
0,Q436932,Q720397
0,Q523989,Q060284
1,Q379732,Q231733
1,Q299397,Q089328
1,Q356683,Q254126
1,Q548122,Q080680
1,Q064916,Q617861
1,Q369974,Q516002
1,Q401202,Q598095
0,Q220365,Q338933
0,Q294914,Q359010
1,Q302470,Q513578
1,Q203161,Q580078
1,Q505814,Q268839
0,Q144694,Q208898
0,Q648982,Q082848
0,Q626948,Q102489
0,Q263179,Q121919
1,Q151022,Q420877
0,Q723337,Q579043
1,Q046892,Q663967
0,Q316993,Q716322
1,Q415813,Q069099
1,Q197686,Q203200
0,Q144884,Q586698
1,Q654334,Q394487
0,Q479651,Q524011
0,Q698205,Q531136
1,Q371610,Q107940
0,Q178954,Q477358
1,Q619786,Q494794
0,Q111040,Q128195
0,Q254693,Q583961
0,Q415672,Q681024
1,Q351948,Q040946
0,Q441498,Q297770
1,Q085025,Q335177
1,Q480997,Q118495
1,Q133615,Q646250
0,Q508104,Q027931
0,Q368017,Q288172
1,Q354605,Q417541
0,Q420056,Q149533
0,Q068778,Q338255
0,Q573689,Q674120
1,Q196739,Q131875
0,Q398071,Q275511
1,Q525909,Q540009
1,Q637251,Q691717
1,Q214656,Q137573
0,Q277436,Q532218
1,Q664478,Q695562
0,Q405731,Q377977
1,Q199559,Q213081
0,Q468334,Q695631
1,Q343671,Q621583
1,Q111354,Q308821
1,Q704397,Q358878
1,Q627688,Q566045
0,Q355366,Q235651
0,Q621480,Q041865
0,Q102049,Q182730
0,Q172881,Q150114
0,Q162109,Q659664
1,Q545838,Q220715
0,Q582193,Q253033
0,Q384843,Q446517
1,Q086617,Q485074
0,Q163361,Q401126
0,Q642664,Q506531
0,Q539015,Q335486
0,Q709196,Q378886
1,Q527798,Q255389
1,Q562998,Q358934
1,Q476441,Q130104
1,Q185442,Q159328
0,Q068137,Q331530
0,Q134905,Q259044
1,Q611491,Q656676
1,Q486035,Q472469
1,Q438946,Q602737
0,Q423286,Q417783
0,Q060543,Q434356
0,Q578569,Q410328
0,Q627434,Q645396
0,Q128162,Q398689
1,Q642030,Q121253
0,Q360887,Q044207
1,Q705674,Q709033
1,Q410177,Q212566
1,Q389047,Q516707
1,Q484349,Q544806
1,Q396496,Q285778
0,Q463429,Q161716
1,Q105468,Q580078
1,Q270450,Q013722
0,Q708835,Q169808
0,Q630514,Q140924
0,Q261800,Q693054
1,Q436012,Q389687
0,Q310754,Q652309
0,Q493835,Q140296
0,Q560523,Q690901
0,Q366122,Q131654
1,Q285724,Q127141
1,Q522160,Q191027
0,Q005212,Q305249
1,Q661937,Q638800
1,Q683091,Q582903
0,Q530987,Q058099
1,Q532177,Q051955
0,Q582193,Q155303
1,Q225809,Q458137
0,Q466142,Q702886
1,Q054898,Q595578
0,Q335770,Q338871
0,Q173614,Q661322
1,Q485445,Q725641
1,Q426050,Q697402
1,Q136032,Q698528
1,Q182770,Q410818
1,Q515374,Q430531
1,Q060284,Q219056
1,Q236416,Q109016
0,Q514860,Q666667
1,Q647527,Q190303
1,Q678713,Q225809
1,Q243298,Q503539
1,Q028254,Q484999
1,Q272521,Q275011
0,Q186246,Q139612
0,Q371990,Q359010
0,Q233118,Q000170
1,Q131447,Q532411
0,Q516343,Q401545
1,Q674827,Q476747
1,Q462463,Q170554
1,Q483160,Q417169
1,Q639967,Q371359
1,Q380529,Q082365
1,Q421746,Q177613
0,Q061271,Q076671
0,Q553991,Q110087
0,Q409784,Q009736
1,Q600743,Q236354
1,Q716785,Q360464
1,Q145864,Q679424
0,Q063707,Q489149
1,Q136026,Q243775
1,Q676038,Q605090
0,Q096834,Q031141
1,Q556291,Q346536
0,Q660693,Q167982
0,Q193306,Q653368
0,Q494418,Q095209
0,Q235004,Q393331
0,Q471606,Q533484
0,Q540386,Q452250
1,Q023909,Q385944
1,Q533053,Q129028
1,Q107733,Q498141
1,Q648243,Q626150
0,Q706789,Q485924
1,Q122628,Q664006
1,Q455299,Q537678
0,Q091362,Q476150
0,Q720174,Q290953
0,Q260740,Q169875
0,Q287660,Q270245
0,Q343221,Q173468
0,Q112579,Q478552
0,Q701943,Q481376
0,Q721074,Q716537
0,Q573950,Q113727
1,Q305436,Q222096
1,Q145059,Q532064
1,Q038101,Q494773
0,Q478080,Q586286
0,Q691230,Q383300
1,Q245430,Q157787
1,Q670320,Q011123
1,Q508321,Q200039
0,Q546858,Q608222
0,Q271103,Q562045
1,Q492945,Q042272
0,Q165425,Q659843
0,Q060163,Q286750
0,Q237442,Q187091
1,Q167983,Q328057
1,Q090036,Q469241
1,Q431702,Q336985
1,Q544823,Q410142
0,Q163813,Q437781
0,Q611860,Q691296
0,Q667010,Q441624
0,Q050253,Q337715
0,Q533952,Q216940
1,Q194525,Q406179
1,Q495170,Q362897
1,Q200392,Q000832
0,Q141656,Q154249
1,Q655498,Q171386
1,Q244074,Q032436
0,Q592292,Q391476
0,Q648867,Q431856
1,Q680998,Q373821
0,Q444633,Q469807
0,Q447075,Q645061
1,Q721752,Q251516
1,Q196906,Q161753
0,Q590997,Q223367
1,Q599152,Q176256
0,Q028018,Q650130
1,Q230277,Q436213
0,Q002578,Q690842
1,Q538106,Q107557
0,Q246502,Q320747
1,Q682839,Q558684
0,Q132760,Q267191
0,Q670320,Q431823
1,Q184333,Q487592
0,Q468613,Q387856
0,Q645735,Q434236
0,Q411972,Q609986
1,Q426021,Q172889
0,Q677040,Q309836
1,Q112433,Q646250
0,Q076806,Q072311
1,Q246427,Q597625
0,Q078308,Q001210
0,Q190842,Q597426
1,Q149406,Q015637
1,Q267770,Q655735
0,Q487486,Q222326
1,Q221980,Q330183
1,Q026478,Q556257
1,Q351145,Q605841
1,Q123887,Q147429
1,Q401400,Q207268
0,Q125883,Q601111
1,Q140120,Q062626
0,Q280264,Q247897
0,Q351953,Q556186
1,Q673567,Q136701
0,Q352435,Q284314
1,Q674010,Q552713
1,Q073293,Q498454
1,Q723853,Q332795
1,Q651167,Q027966
1,Q003534,Q031681
0,Q064654,Q520788
0,Q399360,Q003065
1,Q415492,Q630305
0,Q040733,Q660516
1,Q569153,Q515998
0,Q550430,Q470940
0,Q335486,Q260363
1,Q326255,Q269385
1,Q058506,Q358112
1,Q078981,Q048618
0,Q160462,Q556969
0,Q366481,Q275247
0,Q032056,Q680365
0,Q340446,Q703320
1,Q228645,Q397345
1,Q021837,Q328048
0,Q150093,Q630288
1,Q019989,Q140077
1,Q399469,Q619363
1,Q593412,Q390153
0,Q705045,Q310124
0,Q429781,Q128650
0,Q621451,Q720130
1,Q083647,Q149996
1,Q152700,Q474450
0,Q652599,Q659843
1,Q074314,Q393521
1,Q119734,Q107715
1,Q610606,Q727550
0,Q116612,Q074269
0,Q127745,Q037270
0,Q281595,Q342177
1,Q114704,Q129374
1,Q040701,Q039394
0,Q410904,Q537700
0,Q094368,Q305430
0,Q198274,Q221968
1,Q587899,Q419326
0,Q290077,Q508541
0,Q036706,Q005882
1,Q574385,Q599290
1,Q244214,Q385807
0,Q166744,Q255434
0,Q420129,Q188416
1,Q474040,Q444976
1,Q264583,Q103022
1,Q200910,Q581811
1,Q638050,Q201981
0,Q559228,Q404282
0,Q307776,Q517433
0,Q216802,Q233619
0,Q045911,Q494542
0,Q544399,Q522245
1,Q036270,Q620869
0,Q212626,Q344717
1,Q438444,Q513070
1,Q217190,Q645610
1,Q488889,Q175804
1,Q392028,Q402221
0,Q360750,Q387323
1,Q352956,Q654175
0,Q068773,Q397047
0,Q325475,Q255629
1,Q390804,Q578767
1,Q377415,Q505033
1,Q404690,Q348196
0,Q056186,Q655678
1,Q267514,Q653612
1,Q263077,Q211077
0,Q319026,Q336012
1,Q485074,Q386358
1,Q170975,Q249309
1,Q134248,Q358795
0,Q185440,Q297163
0,Q268755,Q127976
1,Q087626,Q234280
0,Q700103,Q513157
1,Q214774,Q504727
0,Q494517,Q135531
1,Q428189,Q490216
1,Q392962,Q602734
1,Q174823,Q554124
0,Q097865,Q288695
1,Q487436,Q514240
1,Q330953,Q219288
1,Q594802,Q078423
0,Q149402,Q589677
1,Q472430,Q555938
0,Q029082,Q481053
0,Q664450,Q714174
0,Q409359,Q198962
0,Q440601,Q135273
1,Q103424,Q196739
1,Q316135,Q296575
1,Q715180,Q491595
1,Q176540,Q620472
1,Q303264,Q358202
0,Q612369,Q106920
1,Q386344,Q309935
1,Q262995,Q165865
1,Q312152,Q270505
0,Q367906,Q111195
1,Q375751,Q447420
1,Q427262,Q489525
1,Q181022,Q270119
0,Q714093,Q027411
1,Q088087,Q388701
0,Q352987,Q018719
1,Q163314,Q617460
0,Q517659,Q147159
1,Q612998,Q512346
1,Q183764,Q418896
1,Q570900,Q074028
0,Q578085,Q076431
0,Q455025,Q081472
0,Q237593,Q229537
1,Q472502,Q164614
1,Q336438,Q626789
0,Q056207,Q045080
1,Q109449,Q561591
1,Q625382,Q262315
0,Q515998,Q472524
1,Q040682,Q594166
1,Q486195,Q027411
0,Q599729,Q180602
0,Q350241,Q230999
1,Q411759,Q587074
1,Q679948,Q665534
1,Q543171,Q268790
1,Q653925,Q316015
0,Q413158,Q530818
1,Q704698,Q280512
1,Q433034,Q390132
1,Q091246,Q119471
0,Q276593,Q553650
0,Q177987,Q246469
0,Q106645,Q258941
1,Q620980,Q170904
0,Q710796,Q383910
1,Q023630,Q640209
1,Q588834,Q128001
0,Q706996,Q157283
0,Q062283,Q562214
1,Q051685,Q592238
1,Q346879,Q508733
1,Q371990,Q668884
1,Q628925,Q443410
0,Q375924,Q181150
1,Q099012,Q621258
0,Q607737,Q616603
0,Q537307,Q578733
0,Q691468,Q473256
1,Q202245,Q683689
0,Q599314,Q243986
1,Q135372,Q706779
1,Q042264,Q466998
0,Q210696,Q224300
0,Q112570,Q327738
0,Q424261,Q254814
0,Q470356,Q114828
0,Q619193,Q408489
1,Q431201,Q027668
0,Q590265,Q441726
1,Q636006,Q634365
0,Q619940,Q537100
0,Q623790,Q236307
1,Q713712,Q702895
1,Q473454,Q592413
0,Q575166,Q159838
1,Q255027,Q602796
1,Q702115,Q628306
1,Q219448,Q635461
0,Q482625,Q091103
1,Q662451,Q607534
0,Q644591,Q455916
1,Q390548,Q084738
1,Q673092,Q029392
0,Q347994,Q398079
1,Q637815,Q540880
1,Q196182,Q187477
0,Q519247,Q034447
0,Q694594,Q109391
0,Q477033,Q305744
0,Q279886,Q021675
1,Q325978,Q320768
1,Q021660,Q413638
0,Q137694,Q493220
1,Q009741,Q545499
0,Q046551,Q183511
0,Q145146,Q399394
0,Q513792,Q429833
0,Q492921,Q664683
1,Q226621,Q608413
1,Q529325,Q626057
0,Q344676,Q546173
1,Q551180,Q474181
1,Q713509,Q337337
0,Q693823,Q114902
1,Q029502,Q351222
0,Q200266,Q718471
1,Q519390,Q069904
1,Q148579,Q231582
1,Q040687,Q047855
1,Q500725,Q251324
1,Q409962,Q441193
0,Q488959,Q475584
0,Q282393,Q098482
1,Q533913,Q026686
1,Q529598,Q209463
0,Q101247,Q002544
0,Q069208,Q419673
1,Q453465,Q666994
0,Q522709,Q345991
0,Q288322,Q322724
1,Q431791,Q340317
1,Q369256,Q704274
1,Q635647,Q722607
0,Q717323,Q367443
1,Q349930,Q034181
1,Q454382,Q018569
1,Q624354,Q238978
0,Q198251,Q138143
0,Q131046,Q217898
1,Q606353,Q190990
0,Q202492,Q323670
1,Q560467,Q551210
1,Q547897,Q140818
0,Q214826,Q468396
1,Q302022,Q726356
0,Q407205,Q251377
0,Q411108,Q681829
0,Q636368,Q329804
1,Q029134,Q591245
0,Q426766,Q318693
1,Q048561,Q525982
1,Q141881,Q621897
1,Q492945,Q162303
1,Q420089,Q280468
1,Q064290,Q453630
1,Q694972,Q437348
1,Q527568,Q040928
0,Q035155,Q299090
1,Q132829,Q107696
0,Q142932,Q640410
0,Q118330,Q058580
0,Q694270,Q219993
1,Q020937,Q310357
1,Q008882,Q012102
1,Q293203,Q552953
0,Q196965,Q039103
1,Q075725,Q577110
1,Q424390,Q576827
1,Q422988,Q526153
0,Q214556,Q270588
0,Q371853,Q050973
0,Q114902,Q229799
1,Q308961,Q610485
0,Q477067,Q036795
1,Q075800,Q389372
0,Q532958,Q588712
0,Q431139,Q530009
1,Q724337,Q101902
0,Q116880,Q067031
0,Q142304,Q366681
1,Q084725,Q215039
0,Q219867,Q267349
1,Q535753,Q446650
1,Q525588,Q251840
0,Q706069,Q529245
1,Q422420,Q065441
1,Q195301,Q205464
0,Q579485,Q418539
1,Q311002,Q488230
1,Q402001,Q307095
1,Q241782,Q583019
1,Q549121,Q308160
1,Q409419,Q139612
0,Q378749,Q418099
0,Q581156,Q216072
1,Q595307,Q144060
0,Q120955,Q473489
0,Q480480,Q513909
1,Q626269,Q075159
1,Q111992,Q111383
0,Q066880,Q683907
0,Q110492,Q547065
1,Q027411,Q348844
1,Q008158,Q414427
0,Q134051,Q154268
0,Q184741,Q165958
1,Q236648,Q724954
0,Q257302,Q586070
1,Q154553,Q074034
1,Q563617,Q574335
1,Q123997,Q216299
1,Q217978,Q299869
0,Q669507,Q445708
0,Q105631,Q619193
0,Q614007,Q504653
0,Q321199,Q528241
0,Q657041,Q427532
0,Q117583,Q478973
1,Q715881,Q255937
1,Q690920,Q238959
0,Q038156,Q229793
1,Q327349,Q577285
0,Q038682,Q176561
0,Q483326,Q142680
0,Q691826,Q120968
0,Q517074,Q699348
1,Q015924,Q063475
1,Q594839,Q514563
1,Q590319,Q536544
0,Q624370,Q609818
1,Q365853,Q555884
1,Q390548,Q044076
0,Q406545,Q282975
1,Q164195,Q554230
0,Q322382,Q660557
0,Q376293,Q715892
1,Q222096,Q445508
1,Q273323,Q127010
0,Q591245,Q673942
0,Q498333,Q293914
1,Q367749,Q333206
0,Q682240,Q705440
0,Q121793,Q532680
1,Q425624,Q130452
0,Q194709,Q645732
0,Q592577,Q287659
1,Q468437,Q453176
1,Q544879,Q531616
1,Q307206,Q398016
0,Q654820,Q246427
1,Q254126,Q415333
1,Q314752,Q328268
1,Q014077,Q641351
1,Q473002,Q183690
1,Q522491,Q041746
1,Q686710,Q091042
0,Q094741,Q080437
1,Q611188,Q141244
0,Q414041,Q657754
1,Q395495,Q250505
1,Q011491,Q288716
1,Q661819,Q189773
1,Q185482,Q615830
1,Q009573,Q445606
0,Q419575,Q390701
1,Q086532,Q162776
0,Q316265,Q607408
0,Q711200,Q469170
0,Q007279,Q343771
0,Q216038,Q252933
1,Q272991,Q654321
1,Q020243,Q243990
0,Q204147,Q438472
0,Q158281,Q132230
1,Q016009,Q724337
1,Q564314,Q216038
0,Q387236,Q662197
0,Q109688,Q093925
0,Q277218,Q319776
1,Q170458,Q160752
1,Q392747,Q149882
0,Q541389,Q428166
1,Q416559,Q153991
1,Q591843,Q076211
1,Q427904,Q703125
0,Q137025,Q562117
0,Q623785,Q174315
1,Q570663,Q590051
0,Q017374,Q148078
0,Q698664,Q243384
0,Q698332,Q167861
0,Q358012,Q277712
0,Q165699,Q621388
1,Q195786,Q607504
1,Q004714,Q554176
1,Q462139,Q409278
0,Q083371,Q264346
0,Q001768,Q057446
0,Q586286,Q405227
0,Q014907,Q709120
1,Q713861,Q597661
0,Q534297,Q133304
1,Q657613,Q067994
1,Q349930,Q546070
0,Q229805,Q495829
0,Q649039,Q373093
0,Q671923,Q602321
0,Q368489,Q030516
1,Q145636,Q016830
0,Q082482,Q267381
0,Q137662,Q578569
0,Q154340,Q102886
0,Q687796,Q383442
1,Q138002,Q604379
1,Q322918,Q381138
0,Q351319,Q366920
1,Q533274,Q270067
1,Q069904,Q456519
0,Q676286,Q151092
1,Q647679,Q661937
1,Q310816,Q559717
1,Q114142,Q368264
1,Q140492,Q726070
1,Q287607,Q660682
0,Q389014,Q491604
1,Q697329,Q430449
0,Q677257,Q293792
1,Q279630,Q532553
0,Q011997,Q181715
0,Q603781,Q070966
1,Q192473,Q641225
0,Q516477,Q396321
1,Q661478,Q653012
0,Q025918,Q703431
1,Q584834,Q456276
0,Q460015,Q053487
1,Q106022,Q363510
1,Q293189,Q424359
1,Q188947,Q278532
0,Q329867,Q330183
0,Q188775,Q557804
0,Q362087,Q452174
1,Q516570,Q514153
0,Q482980,Q279113
0,Q012220,Q516650
0,Q039103,Q302933
0,Q638426,Q039554
1,Q012102,Q367455
1,Q696109,Q541032
0,Q540473,Q009036
0,Q398429,Q628863
1,Q290098,Q465376
1,Q414729,Q301444
0,Q561513,Q032329
0,Q194347,Q491893
1,Q495677,Q267846
0,Q618764,Q293620
0,Q450337,Q510634
0,Q098689,Q453644
1,Q709282,Q382228
0,Q418100,Q241259
0,Q154001,Q037061
0,Q534814,Q402494
1,Q557350,Q645248
1,Q344687,Q158891
